Rank,Last Name,display,Initials,Conflict,Status,Service,Unit,Campaign,Gender,Decorations,Serv.No,Notes,Memorial,Memorial id,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8
,Alderson,J D Alderson,J D,World War 1,,,,,male,,,,13,9,,,,,,,,
,Allsop,W J A Allsop,W J A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Archer,E R Archer,E R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Archer,E R Archer,E R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Armitage,C Armitage,C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Armstrong,M Armstrong,M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Arnott,F Arnott,F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Ashdown,C Ashdown,C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Ashdown,C P Ashdown,C P,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Ashdown,E A Ashdown,E A,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Ashdown,E E Ashdown,E E,World War 1,,,,,male,,,,13,9,,,,,,,,
Nurse,Ashdown,Maud Ashdown,Maud,World War 1,,,,,female,,,,13,9,,,,,,,,
,Austin,H Austin,H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Baldwin,J Baldwin,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Barling,A H Barling,A H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Barling,C M C Barling,C M C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Bass,C Bass,C,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Batten,C V Batten,C V,World War 1,,,,,male,,,,13,9,,,,,,,,
,Beckett,L A V Beckett,L A V,World War 1,,,,,male,,,,13,9,,,,,,,,
,Bell,S H Bell,S H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Bennett,E A Bennett,E A,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Blacklow,A C Blacklow,A C,World War 1,,,,,male,DSO,,,13,9,,,,,,,,
,Blackmore,E F Blackmore,E F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Blackmore,W C Blackmore,W C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Boardman,A A Boardman,A A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Boone,C A Boone,C A,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Boone,L J Boone,L J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Booth,J Booth,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Booth,N W Booth,N W,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Bowman,J Bowman,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Boyden,F A S Boyden,F A S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Boyden,N L Boyden,N L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Boyden,P M Boyden,P M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Boyden,R H Boyden,R H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brady,F G Brady,F G,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Brady,G A Brady,G A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brady,G H Brady,G H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Bright,G A Bright,G A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Broadbent,A C V Broadbent,A C V,World War 1,,,,,male,,,,13,9,,,,,,,,
,Broadbent,C A Broadbent,C A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brown,A L Brown,A L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brown,J Brown,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brown,K C Brown,K C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brown,R E Brown,R E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brown,R H Brown,R H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Brownlow,H Brownlow,H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Bryant,K Bryant,K,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Bull,E A Bull,E A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Bull,H H Bull,H H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Bull,R C Bull,R C,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Burkitt,H W Burkitt,H W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Burkitt,W E K Burkitt,W E K,World War 1,,,,,male,,,,13,9,,,,,,,,
,Burman,S Burman,S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Burt,J H Burt,J H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Byrne,C R Byrne,C R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Byrne,LA Byrne,LA,World War 1,,,,,male,,,,13,9,,,,,,,,
,Caller,F L Caller,F L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Caller,J A Caller,J A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cambage,A S Cambage,A S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cameron,A R Cameron,A R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cameron,H K Cameron,H K,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cansdell,C N Cansdell,C N,World War 1,,,,,male,,,,13,9,,,,,,,,
,Carroll,W B Carroll,W B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Carver,B W B Carver,B W B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Carver,D B Carver,D B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Carver,S D Carver,S D,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cashmore,J R Cashmore,J R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Casson,R O Casson,R O,World War 1,,,,,male,,,,13,9,,,,,,,,
,Casson,T G Casson,T G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Chidzey,J Chidzey,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Chrystal,A Chrystal,A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Chrystal,L O Chrystal,L O,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cichero,D B Cichero,D B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Clark,H Clark,H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Clark,J W Clark,J W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Clark,N A A Clark,N A A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Clarke,A L Clarke,A L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Clarke,A L Clarke,A L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Clarke,J J Clarke,J J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Clarke,W Clarke,W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Coley,H R Coley,H R,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Collin,S A Collin,S A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Collins,J W Collins,J W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooke,B R Cooke,B R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooke,F R Cooke,F R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooke,R G Cooke,R G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooper,A Cooper,A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooper,A L Cooper,A L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooper,B H Cooper,B H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooper,C Cooper,C,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Cooper,C J Cooper,C J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cooper,K Cooper,K,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Cooper,N H Cooper,N H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cousins,E G Cousins,E G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cousins,E G Cousins,E G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Crabbe,R A Crabbe,R A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Crane,F W Crane,F W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Crane,P R Crane,P R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Crane,W J Crane,W J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Crew,J Crew,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cullen,C Cullen,C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cullen,W H Cullen,W H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dagnall-Clark,A E Dagnall-Clark,A E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dalziel,G Dalziel,G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Daunt,C F Daunt,C F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Davis,D A A Davis,D A A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Davis,F L Davis,F L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dawson,L E Dawson,L E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Day,F Day,F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Decent,L Decent,L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Derham,B E Derham,B E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Desborough,G Desborough,G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dewhurst,S Dewhurst,S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dewhurst,V H G Dewhurst,V H G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dibbs,E R Dibbs,E R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dibbs,V L Dibbs,V L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dickson,F K Dickson,F K,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dind,S Dind,S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dingle,F G Dingle,F G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dingle,F G Dingle,F G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dingle,S E Dingle,S E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Doak,F Doak,F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dodds,A Dodds,A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dodds,F Dodds,F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Donaldson,K Donaldson,K,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Doorey,M Doorey,M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Doran,A Doran,A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Doran,B Doran,B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Doran,J Doran,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dornbusch,E G Dornbusch,E G,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Doyle,W S H Doyle,W S H,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Drummond,G Drummond,G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dufaux-Clark,H Dufaux-Clark,H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Dunn,W F Dunn,W F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Edwards,R L Edwards,R L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Eldershaw,A G Eldershaw,A G,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Elderton,G P F Elderton,G P F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Elliot,C Elliot,C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Elliot,R B Elliot,R B,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Elrington,T S Elrington,T S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Erskine,W Erskine,W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Evans,D Evans,D,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Evans,G W J Evans,G W J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Evans,J Evans,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Evans,P Evans,P,World War 1,,,,,male,,,,13,9,,,,,,,,
,Evans,R Evans,R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fallick,C H Fallick,C H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fallick,P H Fallick,P H,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Farmer,A Farmer,A,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Fawcett,L Fawcett,L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fernance,D L Fernance,D L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fernandez,E R Fernandez,E R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Ferris,C E Ferris,C E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fincham,W R Fincham,W R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fitzgerald,G L Fitzgerald,G L,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Fleming,R Fleming,R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Flemming,K E Flemming,K E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fox,A G Fox,A G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Fox,N R Fox,N R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Gard,J S Gard,J S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Gard,K R Gard,K R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Garland,H F E Garland,H F E,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Gell,C F K Gell,C F K,World War 1,,,,,male,,,,13,9,,,,,,,,
,Giddey,J C A Giddey,J C A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Giddey,M N C Giddey,M N C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Gilman,E R Gilman,E R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Gilman,G Gilman,G,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Gilman,H Gilman,H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Godson,J H Godson,J H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Gordon,C Gordon,C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Cleverley,R P Cleverley,R P,World War 1,,,,,male,,,,13,9,,,,,,,,
,Grant,H Grant,H,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Gray,A V Gray,A V,World War 1,,,,,male,,,,13,9,,,,,,,,
,Greens,A R Greens,A R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Gunner,G A Gunner,G A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hales,G M B Hales,G M B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hales,L C D Hales,L C D,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hales-Wyld,B Hales-Wyld,B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hall,O Hall,O,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hall,R Hall,R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Halloran,G Halloran,G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hamilton,G G Hamilton,G G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hamilton,J K Hamilton,J K,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hanslow,B Hanslow,B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Harley,F G Harley,F G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Harris,G H Harris,G H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Harrison,J L Harrison,J L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Harvey,S M W Harvey,S M W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Haymet,F I Haymet,F I,World War 1,,,,,male,,,,13,9,,,,,,,,
,Haymet,R E Haymet,R E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Heaphy,G A Heaphy,G A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Heathcote,R W Heathcote,R W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Heman,J Heman,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hempton,L J Hempton,L J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hoare,F G Hoare,F G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Holmes,A J Holmes,A J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Holmes,E C Holmes,E C,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Hooker,P Hooker,P,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hookham,J Hookham,J,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Hooton,F G Hooton,F G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hope,G Hope,G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Horsman,C Horsman,C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hughes,R J Hughes,R J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Humphris,F Humphris,F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Hunt,C S Hunt,C S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Ingham,A E Ingham,A E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Ingham,R F Ingham,R F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jack,H Jack,H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jack,H S Jack,H S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jack,R Jack,R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jacob,A Jacob,A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jacob,H T Jacob,H T,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jacob,L H Jacob,L H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jacob,N J Jacob,N J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Joel,J Joel,J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jones,C H Jones,C H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jones,F J Jones,F J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jones,H W Jones,H W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jones,S J Jones,S J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Jones,W B Jones,W B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kaines,J A P Kaines,J A P,World War 1,,,,,male,,,,13,9,,,,,,,,
,Keech,A B Keech,A B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kelly,R Kelly,R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kemp,F B Kemp,F B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kemp,F C Kemp,F C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kemp,H M Kemp,H M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kemp,H R Kemp,H R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kerr,W H Kerr,W H,World War 1,,,,,male,,,,13,9,,,,,,,,
,King,G C King,G C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kitchen,J A Kitchen,J A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Kneebone,E J Kneebone,E J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Lane,H W Lane,H W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Lang,A Lang,A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Lawrence,C W Lawrence,C W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Leaver,T Leaver,T,World War 1,,,,,male,,,,13,9,,,,,,,,
,Leech,L V Leech,L V,World War 1,,,,,male,,,,13,9,,,,,,,,
,LeQuesne,C H Lequesne,C H,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Levy,C J Levy,C J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Lippett,J R Lippett,J R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Lipscomb,V B Lipscomb,V B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Lipscomb,V M Lipscomb,V M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Lloyd,A V R Lloyd,A V R,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Lush,A B Lush,A B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Luttrell,D Luttrell,D,World War 1,,,,,male,,,,13,9,,,,,,,,
,Macalpine,G W Macalpine,G W,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Macalpine,R Macalpine,R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Mack,R P Mack,R P,World War 1,,,,,male,,,,13,9,,,,,,,,
,Mackerras,I M Mackerras,I M,World War 1,,,,,male,,,,13,9,,,,,,,,
,MacKnight,L K Macknight,L K,World War 1,,,,,male,,,,13,9,,,,,,,,
,Madgwick,J W Madgwick,J W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Madgwick,R S Madgwick,R S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Male,W Male,W,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Mason,H E Mason,H E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Massey,N Massey,N,World War 1,,,,,male,,,,13,9,,,,,,,,
,Massey,T A Massey,T A,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,McKern,A C Mckern,A C,World War 1,,,,,male,,,,13,9,,,,,,,,
,McKern,H T Mckern,H T,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,McKern,J G Mckern,J G,World War 1,,,,,male,,,,13,9,,,,,,,,
,McKern,S H O Mckern,S H O,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,McLeod,D B Mcleod,D B,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,McShane,T G Mcshane,T G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Meggy,A E Meggy,A E,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Meggy,D A Meggy,D A,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Merrett,C H E Merrett,C H E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Merrett,F S E Merrett,F S E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Middlecoat,R T Middlecoat,R T,World War 1,,,,,male,,,,13,9,,,,,,,,
,Minich,R A Minich,R A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Moss,E C Moss,E C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Munn,V H G Munn,V H G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Murray,P Murray,P,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Nalder,G F Nalder,G F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Nalder,L A Nalder,L A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Nalder,R A Nalder,R A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Nicholle,C W Nicholle,C W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Nicolle,C W Nicolle,C W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Niness,E C Niness,E C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Noke,J S Noke,J S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Norman,R Norman,R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Nott,A L Nott,A L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Oatley,A Oatley,A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Oatley,G Oatley,G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Page,F E Page,F E,World War 1,,,,,male,,,,13,9,,,,,,,,
,Page,S G Page,S G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Patten,R A Patten,R A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Pegler,R M Pegler,R M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Penketh,C V Penketh,C V,World War 1,,,,,male,,,,13,9,,,,,,,,
,Penketh,M D Penketh,M D,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Penketh,P J Penketh,P J,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Phillips,A J J Phillips,A J J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Phillips,E R Phillips,E R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Philp,R M Haig Philp,R M Haig,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Phipps,J H Phipps,J H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Phipson,H T Phipson,H T,World War 1,,,,,male,,,,13,9,,,,,,,,
,Pike,G D Pike,G D,World War 1,,,,,male,,,,13,9,,,,,,,,
,Plumbe,A J Plumbe,A J,World War 1,,,,,male,,,,13,9,,,,,,,,
,Portus,F Portus,F,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Pouget,F R Pouget,F R,World War 1,,,,,male,,,,13,9,,,,,,,,
,Pouget,T Pouget,T,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Powell,E G Powell,E G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Price,R S Price,R S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Procter,G Procter,G,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Rae,L B Rae,L B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Rae,R K Rae,R K,World War 1,,,,,male,,,,13,9,,,,,,,,
,Read,T M Read,T M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Reay,W G Reay,W G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Reed,C B Reed,C B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Reed,R B Reed,R B,World War 1,,,,,male,,,,13,9,,,,,,,,
,Reeve,H Reeve,H,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Remmington,H W Remmington,H W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Reynolds,H Reynolds,H,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Rial,C H Rial,C H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Rial,D F Rial,D F,World War 1,,,,,male,,,,13,9,,,,,,,,
,Rich,C R L Rich,C R L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Roberts,C G Roberts,C G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Roberts,E W Roberts,E W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Roberts,E W Roberts,E W,World War 1,,,,,male,,,,13,9,,,,,,,,
,Roberts,L Roberts,L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Rollison,P L Rollison,P L,World War 1,,,,,male,,,,13,9,,,,,,,,
,Rolls,F G Rolls,F G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Russell,S Russell,S,World War 1,,,,,male,,,,13,9,,,,,,,,
,Salter,G Salter,G,World War 1,,,,,male,,,,13,9,,,,,,,,
,Sams,J Sams,J,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Sargent,D H Sargent,D H,World War 1,,,,,male,,,,13,9,,,,,,,,
,Saunders,F E R Saunders,F E R,World War 1,Died on service,,,,male,,,,13,9,,,,,,,,
,Sawyer,J P Sawyer,J P,World War 1,,,,,male,,,,13,9,,,,,,,,
,Scammell,S T Scammell,S T,World War 1,,,,,male,,,,13,9,,,,,,,,
,Scarr,J H A Scarr,J H A,World War 1,,,,,male,,,,13,9,,,,,,,,
,Scott,E I C Scott,E I C,World War 1,,,,,male,,,,13,9,,,,,,,,
,Scott,M Scott,M,World War 1,,,,,male,,,,13,9,,,,,,,,
,Scott,Storey F Scott,Storey F,World War 1,,,,,male,,,,13,9,,,,,,,,
Nurse,Scott-Young,M Scott-Young,M,World War 1,,,,,male,,,,13,9,,,,,,,,
